extension;numero;type;nom;titre;cout vert;cout jaune;cout rouge;defense;attaque;trait;effet;nom personnage;caracteristique1;caracteristique2;caracteristique3;caracteristique4
Batman;CBA59;chamber;CBA59.bmp;Iceberg spawn;;;;5;4;;Effet 380;Mr freeze;dark;mind;fox;;
Batman;CBA59v;chamber;CBA59v.bmp;The big chill;;;3;7;10;;Effet 589;Mr freeze;dark;mind;fox;;
Batman;CBA60;chamber;CBA60.bmp;Ice trap;1;2;;5;6;;Effet 588;Mr freeze;dark;mind;fox;;
Batman;CBA60v;chamber;CBA60v.bmp;The big chill;;;3;7;10;;Effet 589;Mr freeze;dark;mind;fox;;
Batman;QBA001;strike;QBA001.bmp;Rock-like muscles;1;;;5;2;lion;;;;;;;
Batman;QBA002;strike;QBA002.bmp;Dangerous stranger;1;;;3;5;lion;;;;;;;
Batman;QBA003;strike;QBA003.bmp;Small isn't weak;1;;;4;3;fox;Effet 590;;;;;;
Batman;QBA004;strike;QBA004.bmp;Fit in the box;1;;;4;3;;Effet 564;;;;;;
Batman;QBA005;strike;QBA005.bmp;Citizen defender;1;;;3;2;;Effet 591;;;;;;
Batman;QBA006;strike;QBA006.bmp;Let me think of it;1;;;3;2;fox;Effet 592;;;;;;
Batman;QBA007;strike;QBA007.bmp;Demonic apparition;1;;;4;3;;;;;;;;
Batman;QBA008;strike;QBA008.bmp;I don't need you;2;;;3;3;bull;Effet 593;;;;;;
Batman;QBA009;strike;QBA009.bmp;Wanna play with me?;2;;;3;6;bull;Effet 594;;;;;;
Batman;QBA010;strike;QBA010.bmp;Motivate the troops;2;;;4;3;bull;Effet 595;;;;;;
Batman;QBA011;strike;QBA011.bmp;Rush;2;;;4;4;bull;Effet 596;;;;;;
Batman;QBA012;strike;QBA012.bmp;Guess who!;2;;;4;4;bull;Effet 597;;;;;;
Batman;QBA013;strike;QBA013.bmp;Finally invited;2;;;4;3;lion;Effet 598;;;;;;
Batman;QBA014;strike;QBA014.bmp;Thorn lash;2;;;4;3;lion;Effet 599;;;;;;
Batman;QBA015;strike;QBA015.bmp;Tech robbery;2;;;3;3;bull;Effet 600;;;;;;
Batman;QBA016;strike;QBA016.bmp;Brave warden;2;;;5;2;bull;Effet 601;;;;;;
Batman;QBA017;strike;QBA017.bmp;Tag team;3;;;4;4;bull;Effet 602;;;;;;
Batman;QBA018;strike;QBA018.bmp;Trapped;3;;;5;4;fox;Effet 603;;;;;;
Batman;QBA019;strike;QBA019.bmp;This will help me;3;;;6;4;fox;Effet 604;;;;;;
Batman;QBA020;strike;QBA020.bmp;Two time move;3;;;4;4;fox;Effet 605;;;;;;
Batman;QBA021;strike;QBA021.bmp;Breaking in;3;;;7;2;bull;Effet 66;;;;;;
Batman;QBA022;strike;QBA022.bmp;Think of your answer;3;;;4;4;;Effet 49;;;;;;
Batman;QBA023;strike;QBA023.bmp;Dismembering;3;;;4;5;lion;Effet 606;;;;;;
Batman;QBA024;strike;QBA024.bmp;Gotcha!;4;;;6;4;bull;Effet 607;;;;;;
Batman;QBA025;strike;QBA025.bmp;Rapide slide attack;4;;;6;5;bull;Effet 194;;;;;;
Batman;QBA026;strike;QBA026.bmp;Primal rage;;1;;3;6;lion;;;;;;;
Batman;QBA027;strike;QBA027.bmp;Intense training;;1;;5;4;fox;Effet 608;;;;;;
Batman;QBA028;strike;QBA028.bmp;Leave this to me!;;1;;5;3;fox;Effet 609;;;;;;
Batman;QBA029;strike;QBA029.bmp;Transformation;;1;;6;3;bull;Effet 610;;;;;;
Batman;QBA030;strike;QBA030.bmp;Treasure hunt;;1;;5;3;lion;Effet 611;;;;;;
Batman;QBA031;strike;QBA031.bmp;Dark influence;;1;;4;4;;Effet 612;;;;;;
Batman;QBA032;strike;QBA032.bmp;Secret hideout;;2;;5;4;lion;Effet 613;;;;;;
Batman;QBA033;strike;QBA033.bmp;Trust no one;;2;;5;5;bull;Effet 614;;;;;;
Batman;QBA034;strike;QBA034.bmp;Interview;;2;;7;5;fox;Effet 615;;;;;;
Batman;QBA035;strike;QBA035.bmp;Aerial battle;;2;;6;3;fox;Effet 616;;;;;;
Batman;QBA036;strike;QBA036.bmp;Iced shield;;2;;7;5;fox;Effet 617;;;;;;
Batman;QBA037;strike;QBA037.bmp;Underworld;;2;;6;3;bull;Effet 566;;;;;;
Batman;QBA038;strike;QBA038.bmp;Call the backup;;2;;5;4;fox;Effet 618;;;;;;
Batman;QBA039;strike;QBA039.bmp;Respect my authority;;2;;5;5;;Effet 619;;;;;;
Batman;QBA040;strike;QBA040.bmp;Secret Justice;1;1;;7;1;lion;Effet 620;;;;;;
Batman;QBA041;strike;QBA041.bmp;Unnatural strength;1;1;;5;4;lion;Effet 621;;;;;;
Batman;QBA042;strike;QBA042.bmp;One arm for each;1;1;;5;4;bull;Effet 622;;;;;;
Batman;QBA043;strike;QBA043.bmp;Quick communication;1;1;;5;4;lion;Effet 623;;;;;;
Batman;QBA044;strike;QBA044.bmp;The bigger the better;1;1;;5;4;;Effet 118;;;;;;
Batman;QBA045;strike;QBA045.bmp;Fear of the Dark;2;1;;5;5;lion;Effet 413;;;;;;
Batman;QBA046;strike;QBA046.bmp;Bounce;2;1;;7;4;fox;Effet 624;;;;;;
Batman;QBA047;strike;QBA047.bmp;Frozen dome;2;1;;6;4;fox;Effet 625;;;;;;
Batman;QBA048;strike;QBA048.bmp;Don't you dare;2;1;;5;5;fox;Effet 626;;;;;;
Batman;QBA049;strike;QBA049.bmp;Bestial behaviour;2;1;;3;5;;Effet 627;;;;;;
Batman;QBA050;strike;QBA050.bmp;Database;2;1;;5;4;fox;Effet 628;;;;;;
Batman;QBA051;strike;QBA051.bmp;Master of puppets;3;1;;6;4;;Effet 629;;;;;;
Batman;QBA052;strike;QBA052.bmp;Sneak in ;1;2;;4;4;fox;Effet 630;;;;;;
Batman;QBA053;strike;QBA053.bmp;Mayor's pride;1;2;;4;4;;Effet 631;;;;;;
Batman;QBA054;strike;QBA054.bmp;Firefly;1;2;;5;5;;Effet 632;;;;;;
Batman;QBA055;strike;QBA055.bmp;Tired zombie;1;2;;5;6;;Effet 36;;;;;;
Batman;QBA056;strike;QBA056.bmp;Use the goons;1;2;;4;5;;Effet 633;;;;;;
Batman;QBA057;strike;QBA057.bmp;I m not afraid of frost;1;2;;5;3;fox;Effet 634;;;;;;
Batman;QBA058;strike;QBA058.bmp;Heavy fire;1;2;;4;5;lion;Effet 635;;;;;;
Batman;QBA059;strike;QBA059.bmp;Team action;1;2;;5;3;fox;Effet 636;;;;;;
Batman;QBA060;strike;QBA060.bmp;Ice blast;2;2;;7;5;fox;Effet 637;;;;;;
Batman;QBA061;strike;QBA061.bmp;Slider;2;2;;5;5;bull;Effet 638;;;;;;
Batman;QBA062;strike;QBA062.bmp;Next question;2;2;;5;5;;Effet 639;;;;;;
Batman;QBA063;strike;QBA063.bmp;Thorn trap;2;2;;5;4;lion;Effet 640;;;;;;
Batman;QBA064;strike;QBA064.bmp;We do as i say;;;1;3;7;fox;Effet 2;;;;;;
Batman;QBA065;strike;QBA065.bmp;Let s work together;;;1;6;6;fox;Effet 641;Detective Yin;;;;;
Batman;QBA066;strike;QBA066.bmp;Power up;;;1;6;2;lion;Effet 566;;;;;;
Batman;QBA067;strike;QBA067.bmp;Fearless hero;;;1;5;6;lion;;;;;;;
Batman;QBA068;strike;QBA068.bmp;Wicked cruelty;;;1;6;4;fox;Effet 642;;;;;;
Batman;QBA069;strike;QBA069.bmp;Ready to ride;;;1;6;5;fox;Effet 643;;;;;;
Batman;QBA070;strike;QBA070.bmp;Her two knights;;;2;6;5;fox;Effet 644;Batgirl;;;;;
Batman;QBA071;strike;QBA071.bmp;Captain of his men;;;2;6;6;lion;Effet 645;;;;;;
Batman;QBA072;strike;QBA072.bmp;911;1;;1;5;4;bull;Effet 60;;;;;;
Batman;QBA073;strike;QBA073.bmp;Police protection;1;;1;6;4;fox;Effet 646;;;;;;
Batman;QBA074;strike;QBA074.bmp;Gotham law;1;;1;5;5;bull;Effet 647;Detective Bennet;;;;;
Batman;QBA075;strike;QBA075.bmp;Restless protector;2;;1;5;4;lion;Effet 648;;;;;;
Batman;QBA076;strike;QBA076.bmp;Cupid dilemma;2;;1;7;5;fox;Effet 649;;;;;;
Batman;QBA077;strike;QBA077.bmp;Crawling spikes;2;;1;6;5;fox;Effet 650;;;;;;
Batman;QBA078;strike;QBA078.bmp;Fire extinguisher;2;;1;6;5;bull;Effet 651;;;;;;
Batman;QBA079;strike;QBA079.bmp;Mass control;2;;1;6;4;;Effet 652;;;;;;
Batman;QBA080;strike;QBA080.bmp;Triple threat match;2;;1;5;5;bull;Effet 653;;;;;;
Batman;QBA081;strike;QBA081.bmp;Genius Madness;;1;1;4;6;bull;Effet 654;Joker;;;;;
Batman;QBA082;strike;QBA082.bmp;Ice bridge;;1;1;7;2;fox;Effet 66;;;;;;
Batman;QBA083;strike;QBA083.bmp;Daredevil;;1;1;6;6;bull;Effet 655;Robin;;;;;
Batman;QBA084;strike;QBA084.bmp;Blizzard;;2;1;4;5;fox;Effet 656;;;;;;
Batman;QBA085;strike;QBA085.bmp;Toxic inhalation;;2;1;4;5;;Effet 657;;;;;;
Batman;QBA086;strike;QBA086.bmp;New information;;2;1;7;5;lion;Effet 442;;;;;;
Batman;QBA087;strike;QBA087.bmp;Not my fault;;2;1;6;5;lion;Effet 658;;;;;;
Batman;QBA088;strike;QBA088.bmp;The fatest thief;;2;2;6;6;;Effet 659;;;;;;
Batman;QBA089;strike;QBA089.bmp;Surgical improvement;;2;3;6;8;lion;Effet 660;Bane;;;;;
Batman;QBA090;strike;QBA090.bmp;Dementia;;1;2;6;6;bull;Effet 661;;;;;;
Batman;QBA091;strike;QBA091.bmp;Team penguin;;1;2;5;5;fox;Effet 662;;;;;;
Batman;QBA092;strike;QBA092.bmp;Remember me;;1;2;10;0;;Effet 66;;;;;;
Batman;QBA093;strike;QBA093.bmp;I will clean this city;1;1;1;6;6;lion;Effet 663;Commissioner Gordon;;;;;
Batman;QBA094;strike;QBA094.bmp;Gotham's hero;2;1;1;7;5;lion;Effet 664;Batman;;;;;
Batman;QBA095;strike;QBA095.bmp;Vegetable Monster;2;1;1;7;5;lion;Effet 665;;;;;;
Batman;QBA096;strike;QBA096.bmp;Stolen belt;2;1;1;4;4;bull;Effet 95;;;;;;
Batman;QBA097;strike;QBA097.bmp;Extensible criminal;2;2;1;2;9;bull;Effet 666;;;;;;
Batman;QBA098;strike;QBA098.bmp;Fearless charge;1;2;1;6;5;lion;Effet 667;;;;;;
Batman;QBA099;strike;QBA099.bmp;Storming the city;1;2;1;6;6;lion;Effet 668;;;;;;
Batman;QBA100;strike;QBA100.bmp;Units management;1;2;1;5;6;bull;Effet 510;;;;;;
Batman;QBA101;strike;QBA101.bmp;Tactical strike;1;2;1;8;5;;Effet 565;;;;;;
Batman;QBA102;strike;QBA102.bmp;You re mine;1;1;2;4;7;fox;Effet 669;;;;;;
Batman;QBA103;teamwork;QBA103.bmp;Cash tankenson - pretentious rookie;1;;;;;shadow;Effet 670;;;;;;
Batman;QBA104;teamwork;QBA104.bmp;Mayor grange - urban visionary;1;;;;;shadow;Effet 671;;;;;;
Batman;QBA105;teamwork;QBA105.bmp;Police driver - fast and furious;1;;;;;shadow;Effet 672;;;;;;
Batman;QBA106;teamwork;QBA106.bmp;News team - always ready;1;;;;;;Effet 673;;;;;;
Batman;QBA107;teamwork;QBA107.bmp;Detective bennet - perplex;1;;;;;shadow;Effet 674;;;;;;
Batman;QBA108;teamwork;QBA108.bmp;Thug - Determined;2;;;;;dark;Effet 675;;;;;;
Batman;QBA109;teamwork;QBA109.bmp;Armored Police - Heavy armored;2;;;;;shadow;Effet 676;;;;;;
Batman;QBA110;teamwork;QBA110.bmp;Gotham citizen - Afraid;2;;;;;;Effet 677;;;;;;
Batman;QBA111;teamwork;QBA111.bmp;Dick grayson - Has still a lot to learn;3;;;;;light;Effet 678;;;;;;
Batman;QBA112;teamwork;QBA112.bmp;Batgirl - Precious resource;3;;;;;light;Effet 679;;;;;;
Batman;QBA113;teamwork;QBA113.bmp;Freaked out guy - Really scared;3;;;;;;Effet 680;;;;;;
Batman;QBA114;teamwork;QBA114.bmp;Killer croc - Mutated lizard;3;;;;;dark;Effet 681;;;;;;
Batman;QBA115;teamwork;QBA115.bmp;Scar face - Master and puppet;3;;;;;dark;Effet 682;;;;;;
Batman;QBA116;teamwork;QBA116.bmp;Firefly - Supersonic thief;;1;;;;dark;Effet 683;;;;;;
Batman;QBA117;teamwork;QBA117.bmp;Detective Yin - New comer from metropolis;;1;;;;shadow;Effet 684;;;;;;
Batman;QBA118;teamwork;QBA118.bmp;Barbara Gordon - Young and hopefull;;1;;;;light;Effet 685;;;;;;
Batman;QBA119;teamwork;QBA119.bmp;Aware watcher - Not laughing;;1;;;;;Effet 686;;;;;;
Batman;QBA120;teamwork;QBA120.bmp;Bio Policemen - eco-cop;;2;;;;shadow;Effet 687;;;;;;
Batman;QBA121;teamwork;QBA121.bmp;Riddler - Enigma master;;2;;;;dark;Effet 688;;;;;;
Batman;QBA122;teamwork;QBA122.bmp;Chief Rojas - Old fashioned;1;1;;;;shadow;Effet 689;;;;;;
Batman;QBA123;teamwork;QBA123.bmp;Hugo Strange - Maleficient mastermind;2;1;;;;dark;Effet 690;;;;;;
Batman;QBA124;teamwork;QBA124.bmp;Lucius Fox - Wayne's enterprises CEO;2;1;;;;light;Effet 691;;;;;;
Batman;QBA125;teamwork;QBA125.bmp;Robin - Batman's sidekick;2;2;;;;light;Effet 692;;;;;;
Batman;QBA126;teamwork;QBA126.bmp;Ghost - Lost soul;1;2;;;;;Effet 693;;;;;;
Batman;QBA127;teamwork;QBA127.bmp;Clay face II - Second man of clay;1;2;;;;dark;Effet 694;;;;;;
Batman;QBA128;teamwork;QBA128.bmp;Commissioner Gordon - Law and order protector;;;1;;;shadow;Effet 695;;;;;;
Batman;QBA129;teamwork;QBA129.bmp;News anchor - Every day at 8PM;;;1;;;;Effet 696;;;;;;
Batman;QBA130;teamwork;QBA130.bmp;Kabuki Twin - Sisters in crime;;;2;;;dark;Effet 697;penguin;;;;;
Batman;QBA131;teamwork;QBA131.bmp;Arkham warden - Jail keeper;;;2;;;shadow;Effet 698;;;;;;
Batman;QBA132;teamwork;QBA132.bmp;Harley Quinn;1;;1;;;dark;Effet 699;Joker;;;;;
Batman;QBA133;teamwork;QBA133.bmp;Batman - Devices collector;;1;1;;;light;Effet 700;;;;;;
Batman;QBA134;teamwork;QBA134.bmp;American ninja - Ninjas aren't americans...;;1;1;;;;Effet 701;;;;;;
Batman;QBA135;teamwork;QBA135.bmp;Poison Ivy - Toxic teenager;;2;1;;;dark;Effet 702;;;;;;
Batman;QBA136;teamwork;QBA136.bmp;Bruce Wayne - Gentleman billionaire;;2;1;;;light;Effet 703;;;;;;
Batman;QBA137;teamwork;QBA137.bmp;Alfred Pennyworth - Essential butler;1;1;1;;;light;Effet 704;;;;;;
Batman;QBA138;advantage;QBA138.bmp;Police cordon;1;;;;;mind;Effet 705;;;;;;
Batman;QBA139;advantage;QBA139.bmp;Cartoon plan;1;;;;;mind;Effet 75;;;;;;
Batman;QBA140;advantage;QBA140.bmp;Sona view;1;;;;;body;Effet 706;;;;;;
Batman;QBA141;advantage;QBA141.bmp;Frost armor;1;;;;;body;Effet 7;;;;;;
Batman;QBA142;advantage;QBA142.bmp;Bat signal;1;;;;;body;Effet 4;;;;;;
Batman;QBA143;advantage;QBA143.bmp;Ice container;1;;;;;body;Effet 707;;;;;;
Batman;QBA144;advantage;QBA144.bmp;Hourglass bomb;1;;;;;body;Effet 708;;;;;;
Batman;QBA145;advantage;QBA145.bmp;Collective reflection;1;;;;;body;Effet 709;;;;;;
Batman;QBA146;advantage;QBA146.bmp;Taunt;1;;;;;spirit;Effet 710;;;;;;
Batman;QBA147;advantage;QBA147.bmp;New enigma;1;;;;;spirit;Effet 711;;;;;;
Batman;QBA148;advantage;QBA148.bmp;Friendly teammates;1;;;;;spirit;Effet 712;;;;;;
Batman;QBA149;advantage;QBA149.bmp;Cooling down;1;;;;;;Effet 713;;;;;;
Batman;QBA150;advantage;QBA150.bmp;Smoke device;1;;;;;;Effet 714;;;;;;
Batman;QBA151;advantage;QBA151.bmp;A batman outfit;1;;;;;;Effet 715;;;;;;
Batman;QBA152;advantage;QBA152.bmp;Card trap;1;;;;;;Effet 716;;;;;;
Batman;QBA153;advantage;QBA153.bmp;Venomous robot;2;;;;;;Effet 717;;;;;;
Batman;QBA154;advantage;QBA154.bmp;Information system;2;;;;;;Effet 718;;;;;;
Batman;QBA155;advantage;QBA155.bmp;Acid pool;2;;;;;body;Effet 719;;;;;;
Batman;QBA156;advantage;QBA156.bmp;The batcave;2;;;;;mind;Effet 720;;;;;;
Batman;QBA157;advantage;QBA157.bmp;Glass container;2;;;;;mind;Effet 721;;;;;;
Batman;QBA158;advantage;QBA158.bmp;Rocket roller skate;2;;;;;body;Effet 722;;;;;;
Batman;QBA159;advantage;QBA159.bmp;Life support;2;;;;;spirit;Effet 723;;;;;;
Batman;QBA160;advantage;QBA160.bmp;Batwave;2;;;;;spirit;Effet 724;;;;;;
Batman;QBA161;advantage;QBA161.bmp;Break time;;1;;;;mind;Effet 725;;;;;;
Batman;QBA162;advantage;QBA162.bmp;Broken vial;;1;;;;mind;Effet 726;;;;;;
Batman;QBA163;advantage;QBA163.bmp;Killer toy;;1;;;;body;Effet 727;;;;;;
Batman;QBA164;advantage;QBA164.bmp;Bionic arm;;1;;;;body;Effet 728;;;;;;
Batman;QBA165;advantage;QBA165.bmp;Unable to lock;;1;;;;mind;Effet 729;;;;;;
Batman;QBA166;advantage;QBA166.bmp;Radioactive tanks;;1;;;;body;Effet 730;;;;;;
Batman;QBA167;advantage;QBA167.bmp;Satellite Com;;1;;;;spirit;Effet 731;;;;;;
Batman;QBA168;advantage;QBA168.bmp;Work meeting;;1;;;;spirit;Effet 732;;;;;;
Batman;QBA169;advantage;QBA169.bmp;Girly Belt;;2;;;;;Effet 733;;;;;;
Batman;QBA170;advantage;QBA170.bmp;Flying ship;;2;;;;;Effet 734;;;;;;
Batman;QBA171;advantage;QBA171.bmp;Control Unit;;2;;;;mind;Effet 735;;;;;;
Batman;QBA172;advantage;QBA172.bmp;Fake opponent;;2;;;;mind;Effet 736;;;;;;
Batman;QBA173;advantage;QBA173.bmp;Back in time;1;1;;;;spirit;Effet 737;;;;;;
Batman;QBA174;advantage;QBA174.bmp;In depth analysis;1;1;;;;spirit;Effet 733;;;;;;
Batman;QBA175;advantage;QBA175.bmp;Kevlar herlmet;1;1;;;;;Effet 738;;;;;;
Batman;QBA176;advantage;QBA176.bmp;Wierd contraption;2;1;;;;;Effet 739;;;;;;
Batman;QBA177;advantage;QBA177.bmp;Joker's kart;2;1;;;;mind;Effet 740;;;;;;
Batman;QBA178;advantage;QBA178.bmp;Explosive collar;;;1;;;mind;Effet 741;;;;;;
Batman;QBA179;advantage;QBA179.bmp;Clown mask;;;1;;;mind;Effet 742;;;;;;
Batman;QBA180;advantage;QBA180.bmp;Bat tracer;;;1;;;body;Effet 743;;;;;;
Batman;QBA181;advantage;QBA181.bmp;Madness in a vial;;;1;;;spirit;Effet 744;;;;;;
Batman;QBA182;advantage;QBA182.bmp;Short circuit;;;1;;;spirit;Effet 740;;;;;;
Batman;QBA183;advantage;QBA183.bmp;Flying disk;;;1;;;;Effet 28;;;;;;
Batman;QBA184;advantage;QBA184.bmp;Laser beam;1;;1;;;body;Effet 745;;;;;;
Batman;QBA185;advantage;QBA185.bmp;Full stuffed;1;;2;;;spirit;Effet 746;;;;;;
Batman;QBA186;advantage;QBA186.bmp;Incorporated tech;;1;1;;;spirit;Effet 747;;;;;;
Batman;QBA187;advantage;QBA187.bmp;Ice peak;1;1;1;;;mind;Effet 748;Mr freeze;;;;;
